,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,review_scores_rating,number_of_reviews,minimum_nights,maximum_nights,instant_bookable,cluster_id,is_luxury,is_bathroom_shared,amenity_count,description_sentiment,neighborhood_overview_sentiment,listing_views_ltm,conversion_rate_ltm,average_lead_time,average_booking_duration,is_training_sample,price
832,condo,Entire home/apt,7,1.0,3.0,5.0,38.0069591,23.7282197,within an hour,1.0,1.0,0,1,4.88,17,3,60,1,-1,0,0,58,0.30166666666666664,0.2857142857142857,73,0.0547945205479452,70.75,9.25,1,200.0
833,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.9711005,23.746041,within an hour,1.0,1.0,1,1,5.0,2,1,365,1,3,0,0,50,0.5,0.13333333333333333,98,0.0,,,1,190.0
834,rental_unit,Entire home/apt,4,1.0,1.0,3.0,37.9775788688172,23.731095084655777,within an hour,1.0,0.82,1,1,4.86,14,1,1125,0,21,0,0,64,0.16704545454545455,0.25902777777777775,98,0.08163265306122448,78.5,6.0,1,235.0
835,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9933,23.72265,within an hour,1.0,1.0,0,1,5.0,1,1,365,1,-1,0,0,5,-0.037500000000000006,,85,0.011764705882352941,49.0,7.0,1,55.0
836,rental_unit,Entire home/apt,2,2.0,1.0,1.0,37.9669041,23.7464746,within a few hours,0.86,0.98,0,1,5.0,2,30,1125,1,3,0,0,25,0.41,0.16666666666666666,94,0.0,,,1,100.0
837,other,Entire home/apt,2,1.0,0.0,1.0,37.98691,23.74879,within an hour,1.0,1.0,0,1,5.0,5,1,365,1,-1,0,0,33,0.008333333333333335,0.16376262626262625,81,0.012345679012345678,63.0,6.0,1,100.0
838,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.98287,23.72634,within an hour,1.0,0.87,0,1,4.73,37,1,365,0,21,0,0,29,0.19999999999999998,,106,0.19811320754716982,51.0,7.285714285714286,1,205.0
839,condo,Entire home/apt,4,1.0,0.0,2.0,37.98145,23.70983,within an hour,1.0,0.91,1,1,4.95,22,1,365,0,-1,0,0,55,0.3977272727272727,0.1456439393939394,87,0.04597701149425287,65.0,8.75,1,225.0
840,rental_unit,Entire home/apt,2,1.5,1.0,2.0,37.9710922,23.7304037,within an hour,1.0,0.98,1,1,5.0,20,1,365,1,19,0,0,29,0.16581632653061226,,93,0.0967741935483871,81.0,6.888888888888889,1,110.0
841,rental_unit,Entire home/apt,4,1.0,1.0,3.0,37.9808292,23.7603766,,,1.0,0,1,5.0,1,2,20,1,0,0,0,32,0.06000000000000001,,78,0.0,,,1,165.0
842,hotel,Private room,2,1.0,1.0,,37.964433214576594,23.72352036438677,within a day,1.0,0.43,0,1,5.0,1,1,365,0,19,0,0,30,0.27499999999999997,,106,0.0,,,1,85.0
843,rental_unit,Private room,4,1.0,1.0,3.0,37.96434,23.72235,within a day,1.0,0.43,0,1,,0,1,365,0,19,0,1,30,0.27499999999999997,,75,0.0,,,1,190.0
844,condo,Entire home/apt,3,1.0,2.0,2.0,37.96119020412474,23.74395577924625,,,1.0,0,1,4.8,15,1,365,0,-1,0,0,46,0.15606060606060607,,72,0.0,,,1,185.0
845,condo,Entire home/apt,3,1.0,1.0,2.0,37.9934805,23.7756822,within an hour,1.0,0.95,1,1,4.85,34,1,365,1,-1,0,0,37,0.22500000000000003,0.16666666666666666,88,0.18181818181818182,73.6875,7.75,1,180.0
846,other,Entire home/apt,6,2.0,2.0,3.0,37.98479,23.72521,within an hour,1.0,1.0,0,1,4.0,15,1,365,1,20,0,0,46,0.25833333333333336,,95,0.042105263157894736,73.75,7.25,1,275.0
847,rental_unit,Entire home/apt,8,3.0,4.0,6.0,37.98166519999999,23.7393328,within an hour,1.0,0.93,1,1,4.95,21,4,90,0,12,0,0,39,0.1125,0.16535087719298247,99,0.09090909090909091,66.11111111111111,8.222222222222221,1,630.0
848,rental_unit,Entire home/apt,4,2.0,2.0,3.0,38.0045873210559,23.732537238098164,within a day,1.0,0.5,0,1,,0,2,365,0,6,0,0,13,0.0,,99,0.0,,,1,95.0
849,rental_unit,Entire home/apt,4,1.0,2.0,3.0,38.00986,23.73421,within an hour,1.0,1.0,0,1,5.0,1,1,30,1,-1,0,0,39,0.4,,81,0.0,,,1,150.0
850,rental_unit,Entire home/apt,4,0.0,0.0,2.0,38.00104906926619,23.71639037131764,within an hour,1.0,0.95,1,1,4.89,37,2,365,1,-1,0,0,40,0.3333333333333333,,93,0.11827956989247312,77.36363636363636,9.272727272727273,1,105.0
851,rental_unit,Entire home/apt,6,1.0,2.0,3.0,37.96266945437625,23.72654170183726,within an hour,1.0,1.0,1,1,4.76,50,3,365,1,19,0,0,38,0.12380952380952381,0.04545454545454545,84,0.19047619047619047,64.9375,8.125,1,175.0
852,rental_unit,Entire home/apt,6,2.5,3.0,4.0,37.9812789,23.7603023,within an hour,1.0,1.0,1,1,5.0,10,1,365,1,0,0,0,54,0.44772727272727275,0.31068580542264757,82,0.04878048780487805,36.0,7.25,1,245.0
853,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98544,23.76253,within an hour,0.97,0.84,0,1,,0,5,250,1,0,0,0,30,0.17045454545454544,,75,0.0,,,1,75.0
854,rental_unit,Entire home/apt,2,1.0,1.0,1.0,38.00038240000001,23.7284418,within a few hours,1.0,1.0,1,0,5.0,13,3,90,0,-1,0,0,52,0.3684523809523809,,83,0.060240963855421686,75.2,7.0,1,45.0
855,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98571706457003,23.76315496256562,,,,0,1,5.0,2,1,1125,1,0,0,0,44,0.16944444444444443,0.17916666666666667,83,0.0,,,1,70.0
856,condo,Entire home/apt,2,1.0,1.0,1.0,37.9674327,23.7295575,within an hour,1.0,1.0,0,1,4.0,2,1,10,1,19,0,0,27,0.30000000000000004,0.16,80,0.0125,209.0,10.0,1,60.0
857,rental_unit,Entire home/apt,5,2.0,2.0,2.0,37.96512,23.72635,within an hour,1.0,1.0,1,1,4.83,41,1,1125,1,19,0,0,35,0.2111111111111111,0.25305555555555553,102,0.21568627450980393,63.63636363636363,7.136363636363637,1,215.0
858,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97746375741401,23.7314534067459,within a day,1.0,1.0,0,1,4.5,2,1,365,1,21,0,0,40,0.1734920634920635,0.0,83,0.0,,,1,100.0
859,rental_unit,Entire home/apt,4,2.0,2.0,2.0,37.9570273,23.7272343,within an hour,1.0,1.0,0,1,5.0,1,3,365,0,15,0,0,32,0.4,,91,0.0,,,1,145.0
860,condo,Entire home/apt,2,1.0,1.0,1.0,37.99645969253955,23.7228793613462,within an hour,1.0,1.0,0,1,4.78,9,3,90,0,-1,0,0,21,0.12679063360881543,,91,0.01098901098901099,74.0,2.0,1,55.0
861,condo,Entire home/apt,4,1.0,2.0,3.0,37.96664,23.73362,within a day,1.0,1.0,1,1,4.97,31,2,365,1,9,0,0,50,0.6428571428571429,0.24079670329670327,90,0.08888888888888889,63.125,7.0,1,180.0
862,rental_unit,Entire home/apt,6,1.0,2.0,2.0,37.9670365,23.7278387,within an hour,1.0,1.0,0,1,4.52,58,1,365,1,19,0,0,25,0.35,0.37857142857142856,109,0.2018348623853211,92.77272727272727,5.454545454545454,1,245.0
863,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.98809,23.72926,within an hour,0.89,0.99,0,1,,0,1,1125,1,14,0,0,23,,,95,0.0,,,1,130.0
864,rental_unit,Entire home/apt,2,1.0,0.0,1.0,38.0024091,23.7371298,within an hour,1.0,1.0,1,1,3.71,7,3,365,1,6,0,0,41,0.3114478114478114,0.2432291666666667,76,0.06578947368421052,50.6,6.6,1,45.0
865,condo,Entire home/apt,2,1.0,0.0,1.0,37.97618965675935,23.73054840162146,within an hour,1.0,1.0,1,1,4.95,104,1,28,0,21,0,0,37,0.2832954545454546,0.16386554621848742,138,0.34782608695652173,63.770833333333336,6.791666666666667,1,120.0
866,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.98112,23.72103,within an hour,1.0,1.0,,1,4.09,11,2,365,1,20,0,0,31,0.2166666666666667,0.26041666666666663,90,0.05555555555555555,94.2,3.2,1,60.0
867,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9604,23.73376,,,,0,1,,0,2,365,0,-1,0,0,28,0.3,,88,0.0,,,1,65.0
868,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.969282342735646,23.729877700663764,within an hour,1.0,1.0,1,1,5.0,31,2,365,1,19,0,0,28,0.3368371212121212,0.1392857142857143,120,0.14166666666666666,81.47058823529412,6.0588235294117645,1,190.0
869,rental_unit,Entire home/apt,10,1.0,2.0,6.0,37.97417,23.73173,within an hour,1.0,0.99,1,1,5.0,1,2,365,1,21,0,0,20,0.004761904761904763,,78,0.0,,,1,625.0
870,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.985556,23.7398775,within an hour,1.0,1.0,1,1,5.0,4,1,365,1,8,0,0,45,0.37857142857142856,0.2244047619047619,88,0.022727272727272728,148.5,7.5,1,80.0
871,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97713190000001,23.74368581534422,within an hour,1.0,1.0,1,1,4.82,76,2,365,0,10,0,0,38,0.29583333333333334,,96,0.21875,60.76190476190476,6.380952380952381,1,165.0
872,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.96502,23.7316,within an hour,1.0,1.0,0,1,,0,2,60,0,19,0,0,31,0.575,0.4329545454545455,94,0.0,,,1,60.0
873,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9856685,23.7300265,within an hour,1.0,0.99,0,1,4.8,98,2,60,1,13,0,0,19,0.205,0.1611111111111111,115,0.26956521739130435,66.64516129032258,8.838709677419354,1,120.0
874,rental_unit,Entire home/apt,6,2.0,3.0,3.0,37.9678304,23.7267054,within an hour,0.88,0.99,1,1,4.84,56,1,365,1,19,0,0,41,0.5841269841269842,0.1686789772727273,117,0.2564102564102564,67.3,6.333333333333333,1,245.0
875,rental_unit,Entire home/apt,5,1.0,1.0,3.0,37.96647,23.7312,within an hour,1.0,1.0,0,1,,0,2,60,0,19,0,0,35,0.48203463203463204,0.4329545454545455,96,0.0,,,1,145.0
876,condo,Private room,2,1.0,1.0,1.0,37.9970494,23.7295638,within an hour,1.0,0.97,1,1,5.0,2,2,730,1,17,0,1,42,0.38412698412698415,0.2590062111801242,99,0.010101010101010102,12.0,5.0,1,60.0
877,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.95743,23.73013,within an hour,1.0,0.94,0,1,4.63,16,2,365,1,-1,0,0,31,0.27884615384615385,0.05,81,0.024691358024691357,99.0,7.0,1,70.0
878,rental_unit,Entire home/apt,4,2.0,2.0,2.0,37.96314,23.72188,within an hour,1.0,0.94,0,1,5.0,2,2,20,0,19,0,0,20,0.1393939393939394,,96,0.020833333333333332,34.0,7.5,1,185.0
879,rental_unit,Entire home/apt,2,1.0,1.0,1.0,38.023833,23.731884,,,1.0,0,1,5.0,1,2,30,1,-1,0,0,6,0.565,-0.008333333333333338,99,0.0,,,1,65.0
880,rental_unit,Entire home/apt,2,1.0,0.0,1.0,37.9656366,23.7321142,within an hour,1.0,1.0,1,1,4.99,70,2,365,0,19,0,0,52,0.31666666666666665,0.23744588744588743,111,0.22522522522522523,64.04,7.72,1,60.0
881,rental_unit,Entire home/apt,15,1.5,3.0,10.0,37.976405,23.7305377,within an hour,1.0,0.99,0,1,4.4,10,1,365,1,21,0,0,35,0.25833333333333336,,83,0.060240963855421686,74.0,9.4,1,840.0
882,rental_unit,Entire home/apt,5,1.0,2.0,4.0,37.986913291264464,23.74846463604965,within a few hours,1.0,0.88,0,1,4.67,3,1,365,0,-1,0,0,25,0.110625,,82,0.0,,,1,240.0
883,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.9820197,23.7509223,within an hour,1.0,0.99,0,1,4.57,7,1,1125,1,-1,0,0,37,0.2875,,91,0.03296703296703297,42.333333333333336,9.0,1,185.0
884,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9665968,23.7345716,within an hour,1.0,1.0,0,1,5.0,2,1,365,1,9,0,0,49,0.0,,87,0.011494252873563218,29.0,11.0,1,95.0
885,rental_unit,Entire home/apt,4,1.0,2.0,3.0,37.96408,23.71928,within an hour,1.0,0.98,0,1,4.0,7,1,1125,1,19,0,0,25,0.35454545454545455,,67,0.04477611940298507,77.33333333333333,2.0,1,180.0
886,rental_unit,Private room,2,1.0,0.0,1.0,37.99126816057102,23.764578662136252,within an hour,1.0,0.98,1,1,5.0,4,1,365,1,0,0,0,9,0.30000000000000004,,86,0.0,,,1,80.0
887,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.96411,23.72007,within an hour,1.0,1.0,,1,4.64,11,1,1125,1,19,0,0,41,0.11904761904761905,0.27307692307692305,76,0.013157894736842105,117.0,4.0,1,205.0
888,condo,Entire home/apt,4,2.0,2.0,,37.9719811513097,23.744722343981262,,,,0,1,5.0,1,4,365,1,3,0,0,51,0.2819313262495081,,89,0.0,,,1,190.0
889,rental_unit,Private room,1,1.0,1.0,1.0,37.9946199,23.7289783,within an hour,1.0,0.89,0,1,4.25,4,3,365,0,16,0,0,27,0.1,,84,0.023809523809523808,18.5,2.0,1,20.0
890,rental_unit,Private room,1,1.5,,,38.00482790380537,23.735294850874485,within an hour,1.0,0.89,0,1,5.0,1,1,365,0,6,0,0,29,-0.04,,91,0.0,,,1,20.0
891,home,Private room,3,1.0,1.0,3.0,37.9821335,23.7266453,within an hour,1.0,0.28,0,1,3.0,1,1,365,0,21,0,0,14,0.17500000000000002,0.24375,85,0.0,,,1,125.0
892,other,Entire home/apt,2,1.0,1.0,1.0,37.9839053,23.7335088,within an hour,1.0,1.0,0,0,,0,1,365,1,12,0,0,22,0.16012987012987012,,91,0.0,,,1,125.0
893,rental_unit,Entire home/apt,6,3.0,3.0,3.0,37.972853564272576,23.748569212979103,within an hour,1.0,1.0,0,1,4.63,72,2,365,1,3,0,0,29,0.43333333333333335,,112,0.2857142857142857,44.59375,7.96875,1,255.0
894,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.9641704,23.7322072,within an hour,1.0,1.0,1,1,4.76,33,2,365,1,19,0,0,44,0.167003367003367,0.1356060606060606,96,0.13541666666666666,68.23076923076923,7.153846153846154,1,95.0
895,condo,Entire home/apt,6,1.0,2.0,4.0,37.95953177284279,23.726324371163926,within an hour,1.0,1.0,1,1,5.0,5,1,45,1,19,0,0,54,0.20854978354978357,0.20238095238095238,91,0.02197802197802198,50.5,5.5,1,190.0
896,condo,Entire home/apt,5,2.0,2.0,4.0,37.9747578,23.7191197,within an hour,1.0,1.0,0,1,4.97,34,2,365,0,5,0,0,39,0.21428571428571427,,103,0.22330097087378642,73.1304347826087,8.347826086956522,1,165.0
897,condo,Entire home/apt,4,1.0,1.0,2.0,37.96929,23.7433,,,,0,1,,0,3,365,0,3,0,0,34,0.2555555555555556,,84,0.0,,,1,180.0
898,rental_unit,Entire home/apt,4,1.5,2.0,2.0,37.984651779656986,23.73587203984001,within an hour,1.0,1.0,1,1,4.98,41,1,1125,1,12,0,0,38,0.2861111111111111,0.3295238095238095,106,0.16981132075471697,72.11111111111111,5.5,1,145.0
899,rental_unit,Entire home/apt,3,1.0,1.0,3.0,37.9649463,23.733421,within an hour,1.0,1.0,0,1,4.57,95,1,365,1,9,0,0,30,0.1125,,128,0.3203125,47.21951219512195,7.390243902439025,1,90.0
900,rental_unit,Entire home/apt,2,1.0,1.0,2.0,37.976216447446,23.724722459988943,within an hour,1.0,1.0,1,1,4.93,135,2,59,1,21,0,0,28,0.16666666666666666,,121,0.4132231404958678,58.56,6.22,1,110.0
901,rental_unit,Entire home/apt,2,1.0,0.0,1.0,37.9965413,23.7259314,within an hour,1.0,1.0,1,1,4.71,49,2,365,0,16,0,0,24,0.40238095238095234,,108,0.2222222222222222,60.791666666666664,6.625,1,50.0
902,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.984809262784665,23.754310873113408,within an hour,1.0,1.0,0,1,5.0,2,1,365,1,-1,0,0,18,0.3,,78,0.01282051282051282,50.0,13.0,1,150.0
903,condo,Private room,1,1.5,1.0,1.0,37.9941194,23.7241729,,,1.0,0,1,3.67,3,1,180,0,-1,0,1,32,-0.03333333333333333,0.3,73,0.0136986301369863,28.0,10.0,1,20.0
904,rental_unit,Entire home/apt,4,2.0,2.0,2.0,37.9775759,23.7524634,within an hour,1.0,0.96,1,1,5.0,23,2,365,0,1,0,0,47,0.09791666666666667,0.0,99,0.1414141414141414,42.142857142857146,5.785714285714286,1,200.0
905,condo,Entire home/apt,4,1.0,2.0,2.0,37.9658834,23.7223545,within an hour,1.0,1.0,1,1,5.0,38,2,25,0,-1,0,0,21,0.2513888888888889,,117,0.18803418803418803,101.54545454545455,6.909090909090909,1,235.0
906,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.97086,23.74825,within an hour,1.0,0.99,,1,4.82,17,2,365,1,3,0,0,46,0.3678571428571429,0.2340909090909091,85,0.10588235294117647,46.111111111111114,4.0,1,180.0
907,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.99389161207265,23.7446238195696,within an hour,0.98,0.98,0,1,5.0,2,1,365,1,-1,0,0,7,0.14204545454545456,,76,0.02631578947368421,112.0,8.0,1,200.0
908,rental_unit,Entire home/apt,6,1.5,2.0,3.0,37.984814,23.733648,within an hour,1.0,1.0,1,1,4.9,88,1,1125,1,12,0,0,42,0.125,,123,0.3170731707317073,73.51282051282051,6.641025641025641,1,200.0
909,hotel,Private room,4,1.0,1.0,2.0,37.97879760185042,23.729708022090133,within an hour,0.84,0.99,0,1,,0,1,365,1,21,0,0,24,0.5333333333333333,,88,0.0,,,1,205.0
910,rental_unit,Entire home/apt,4,1.0,2.0,1.0,37.9676758,23.7530479,,,0.0,0,1,,0,1,365,0,3,0,0,9,,,104,0.0,,,1,195.0
911,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.9830864,23.722209,within an hour,1.0,0.99,0,1,4.4,5,1,1125,1,20,0,0,38,0.43619047619047624,,87,0.034482758620689655,56.333333333333336,4.666666666666667,1,80.0
912,condo,Entire home/apt,2,1.0,1.0,1.0,37.9710273,23.7445918,within an hour,1.0,1.0,0,1,4.93,29,4,28,0,3,0,0,33,0.361875,0.3179112554112554,116,0.13793103448275862,48.9375,6.0625,1,90.0
913,rental_unit,Entire home/apt,3,1.0,2.0,2.0,37.9574618,23.7390236,within an hour,1.0,1.0,1,1,4.95,20,2,1125,1,-1,0,0,47,0.17500000000000002,0.025,96,0.17708333333333334,65.52941176470588,5.823529411764706,1,190.0
914,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.96838,23.7069,within an hour,1.0,1.0,,1,4.6,60,1,365,1,4,0,0,41,0.4800000000000001,,92,0.29347826086956524,66.51851851851852,7.407407407407407,1,185.0
915,condo,Entire home/apt,6,1.0,2.0,3.0,37.99456012898776,23.728982919676845,within an hour,1.0,0.35,0,1,,0,2,30,0,16,0,0,33,0.43333333333333335,,66,0.0,,,1,160.0
916,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9776397,23.7286596,within an hour,0.99,0.99,0,1,4.37,38,2,10,1,21,0,0,15,0.05357142857142857,,110,0.15454545454545454,44.05882352941177,7.529411764705882,1,110.0
917,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.99121,23.76556,within an hour,1.0,0.99,0,1,5.0,7,1,1125,1,0,0,0,36,0.31212121212121213,,87,0.022988505747126436,42.0,12.0,1,80.0
918,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.96854066226911,23.73052396015736,within an hour,1.0,1.0,0,1,,0,1,10,1,19,0,0,11,0.4,,73,0.0,,,1,80.0
919,rental_unit,Entire home/apt,6,1.0,2.0,4.0,37.98465426169073,23.72474470829803,,,,0,1,,0,2,365,0,20,0,0,40,0.2625,,78,0.0,,,1,130.0
920,other,Entire home/apt,2,1.0,1.0,1.0,37.98364787805273,23.76015388898256,within an hour,1.0,1.0,0,1,5.0,2,1,365,1,0,0,0,35,0.19583333333333333,,85,0.023529411764705882,50.0,4.0,1,80.0
921,rental_unit,Entire home/apt,3,1.0,1.0,,37.9745289,23.7516269,,,1.0,0,1,5.0,3,2,60,1,1,0,0,38,0.30500000000000005,0.10138888888888889,98,0.01020408163265306,3.0,1.0,1,145.0
922,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.9748072,23.7275984,within an hour,1.0,1.0,1,1,,0,1,365,1,21,0,0,35,0.29375,,76,0.0,,,1,210.0
923,rental_unit,Private room,1,1.0,1.0,1.0,37.99611,23.73572,within a few hours,1.0,0.93,0,1,4.14,7,2,365,0,-1,0,1,45,0.03333333333333333,,83,0.024096385542168676,134.5,4.5,1,25.0
924,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9778,23.72379,within an hour,1.0,1.0,0,1,4.64,81,1,60,1,21,0,0,21,0.26,0.16,127,0.31496062992125984,66.45,7.225,1,120.0
925,condo,Entire home/apt,4,1.0,1.0,2.0,37.968377,23.731346,within an hour,1.0,1.0,1,1,5.0,2,2,365,1,19,0,0,16,0.28359375000000003,0.195,93,0.0,,,1,160.0
926,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.9862197512965,23.743842473580536,within an hour,1.0,0.0,0,1,5.0,1,3,90,0,-1,0,0,40,0.09090909090909091,,80,0.0,,,1,170.0
927,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9757749,23.7304356,within a few hours,1.0,1.0,0,1,4.4,5,1,365,1,21,0,0,8,0.13333333333333333,,107,0.009345794392523364,194.0,8.0,1,110.0
928,rental_unit,Entire home/apt,5,1.5,2.0,4.0,37.99141960260228,23.72995980083942,within an hour,1.0,1.0,1,1,4.8,5,14,365,0,16,0,0,41,0.24074074074074073,,88,0.022727272727272728,31.5,7.0,1,180.0
929,hotel,Private room,2,1.0,1.0,1.0,37.9657965,23.7340637,within an hour,1.0,1.0,1,1,5.0,2,2,365,1,9,0,0,24,0.27954545454545454,0.2414393939393939,79,0.0,,,1,100.0
930,condo,Entire home/apt,3,1.0,1.0,2.0,37.9620614,23.7322283,within an hour,1.0,1.0,1,1,4.81,27,2,180,1,-1,0,0,28,0.31805555555555554,0.2714069264069264,101,0.1782178217821782,82.05555555555556,5.222222222222222,1,90.0
931,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97744230000001,23.7253271,within an hour,1.0,1.0,1,1,4.8,5,2,365,1,21,0,0,29,0.11666666666666668,0.16666666666666666,90,0.011111111111111112,8.0,5.0,1,115.0
932,condo,Entire home/apt,3,1.0,1.0,2.0,37.98901557954314,23.72236881405115,within an hour,1.0,1.0,1,1,4.95,20,4,59,1,11,0,0,46,0.39499999999999996,,83,0.10843373493975904,43.0,7.444444444444445,1,85.0
933,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.9648827170168,23.74532955383309,within an hour,1.0,0.97,1,1,5.0,4,2,365,1,3,0,0,44,0.2,0.012962962962962966,84,0.023809523809523808,25.0,7.5,1,195.0
934,condo,Entire home/apt,5,1.0,2.0,3.0,37.978427963915024,23.738140552234185,within an hour,1.0,1.0,1,1,4.96,24,1,365,1,12,0,0,54,0.010714285714285713,0.33888888888888885,91,0.10989010989010989,58.1,6.6,1,370.0
935,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.96686,23.7375,within an hour,1.0,1.0,1,1,5.0,5,1,365,1,9,0,0,33,0.14375000000000002,,78,0.01282051282051282,223.0,1.0,1,225.0
936,rental_unit,Entire home/apt,6,1.0,2.0,3.0,37.96752183011044,23.70801414107356,within an hour,1.0,1.0,1,1,4.8,5,1,365,1,4,0,0,46,0.13925925925925925,0.23867724867724868,87,0.011494252873563218,6.0,3.0,1,270.0
937,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.99484278656311,23.73792711960437,within an hour,1.0,0.99,1,1,5.0,4,1,90,1,-1,0,0,41,0.2,,65,0.03076923076923077,120.0,6.5,1,190.0
938,hotel,Private room,3,1.0,1.0,2.0,37.98045,23.72147,within a few hours,1.0,1.0,0,1,4.75,4,2,30,1,20,1,0,51,0.0,,62,0.03225806451612903,63.5,4.0,1,110.0
939,condo,Entire home/apt,2,1.0,1.0,1.0,37.98922779999999,23.7349832,within an hour,1.0,0.99,0,1,4.36,11,1,20,1,7,0,0,40,0.13333333333333333,0.32386363636363635,84,0.047619047619047616,46.5,5.25,1,65.0
940,rental_unit,Entire home/apt,7,1.5,3.0,5.0,37.97490104333032,23.733161962565603,within an hour,1.0,0.98,1,1,4.89,9,2,25,0,21,0,0,9,0.2619047619047619,,104,0.057692307692307696,67.66666666666667,9.333333333333334,1,445.0
941,hotel,Shared room,8,2.0,1.0,1.0,37.98673429999999,23.7253736,within an hour,1.0,0.99,1,1,4.88,24,1,1125,1,11,0,1,8,0.34375,,99,0.10101010101010101,57.7,7.4,1,185.0
942,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97195,23.74905,within an hour,1.0,0.99,0,1,5.0,6,2,365,1,3,0,0,43,0.19318181818181818,,90,0.044444444444444446,93.75,6.0,1,90.0
943,rental_unit,Entire home/apt,4,1.0,2.0,3.0,37.96347,23.72195,within an hour,1.0,1.0,1,1,5.0,20,2,1125,0,19,0,0,55,0.33892045454545455,0.16666666666666666,85,0.10588235294117647,63.666666666666664,6.888888888888889,1,200.0
944,condo,Entire home/apt,2,1.0,1.0,1.0,37.99714,23.73732,within an hour,1.0,0.99,1,1,4.57,30,1,365,0,-1,0,0,11,0.22731481481481486,,101,0.1485148514851485,75.6,6.733333333333333,1,50.0
945,rental_unit,Entire home/apt,6,2.0,2.0,3.0,37.9642621805056,23.72666906072715,within an hour,1.0,1.0,1,1,4.89,9,1,365,1,19,0,0,46,0.5125,0.18257575757575756,86,0.03488372093023256,37.0,5.0,1,165.0
946,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.9866,23.72715,within an hour,1.0,1.0,1,1,4.83,54,2,365,0,14,0,0,28,0.19999999999999998,0.34375,114,0.21929824561403508,74.4,6.4,1,90.0
947,rental_unit,Entire home/apt,5,1.0,2.0,3.0,37.9889069,23.7686754,within an hour,1.0,0.97,0,1,3.5,2,1,365,1,-1,0,0,33,0.3728030303030303,0.05964285714285714,81,0.012345679012345678,44.0,9.0,1,175.0
948,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.977493042211016,23.725434388360597,within an hour,1.0,1.0,1,1,4.8,5,2,365,1,21,0,0,26,0.05555555555555555,,80,0.0,,,1,235.0
949,rental_unit,Entire home/apt,6,2.0,2.0,8.0,37.967918,23.7320586,within an hour,1.0,1.0,1,0,4.83,36,2,60,1,19,0,0,23,0.1832070707070707,,106,0.2169811320754717,44.91304347826087,6.6521739130434785,1,250.0
950,rental_unit,Entire home/apt,5,2.5,2.0,4.0,37.9663614,23.7275791,within an hour,1.0,1.0,1,1,4.75,20,2,365,1,19,0,0,44,0.24513888888888888,0.15952380952380954,98,0.10204081632653061,89.8,7.1,1,215.0
951,rental_unit,Entire home/apt,2,1.0,1.0,1.0,38.02184048098159,23.73444366946029,within an hour,1.0,1.0,0,1,3.5,4,1,365,1,-1,0,0,44,0.31363636363636366,0.2916666666666667,94,0.0425531914893617,30.5,6.0,1,75.0
952,condo,Entire home/apt,2,1.0,1.0,2.0,37.9880314,23.7428736,within an hour,1.0,0.99,1,1,4.33,3,2,365,0,-1,0,0,31,0.26,0.05,85,0.03529411764705882,125.0,7.333333333333333,1,75.0
